event_id,event_year,event_month,event_day,account_id,sampled,event_text,type,subtype,actors,placses,keywords,wos_keys,bib_keys,extracted_from,comment
17369,2019,,,66,,,,,,,,WOS:000460188700018,,wos,
17370,2019,,,66,,,,,,,,WOS:000463188300006,,wos,
17371,2015,,,66,,,,,,,,WOS:000360791500155,,wos,
17372,2019,,,66,,,,,,,,WOS:000460194900040,,wos,
17373,2019,,,66,,,,,,,,WOS:000494368800006,,wos,
17374,2018,,,66,,,,,,,,WOS:000438190200016,,wos,
17375,2019,,,66,,,,,,,,WOS:000460195900011,,wos,
17376,2019,,,66,,,,,,,,WOS:000460195900021,,wos,
17377,2019,,,66,,,,,,,,WOS:000460198800003,,wos,
17378,2019,,,66,,,,,,,,WOS:000487171100011,,wos,
17379,2018,,,66,,,,,,,,WOS:000431013300014,,wos,
17380,2017,,,66,,,,,,,,WOS:000397603700028,,wos,
17381,2018,,,66,,,,,,,,WOS:000434755400016,,wos,
17382,2019,,,66,,,,,,,,WOS:000460210400001,,wos,
17383,2019,,,66,,,,,,,,WOS:000460233800008,,wos,
17384,2019,,,66,,,,,,,,WOS:000460242100108,,wos,
17385,2018,,,66,,,,,,,,WOS:000426243000001,,wos,
17386,2019,,,66,,,,,,,,WOS:000472234100029,,wos,
17387,2019,,,66,,,,,,,,WOS:000457198600001,,wos,
17388,2019,,,66,,,,,,,,WOS:000460284300007,,wos,
17389,2020,,,66,,,,,,,,WOS:000508494500005,,wos,
17390,2019,,,66,,,,,,,,WOS:000460314300071,,wos,
17391,2019,,,66,,,,,,,,WOS:000466742700013,,wos,
17392,2017,,,66,,,,,,,,WOS:000416996100015,,wos,
17393,2019,,,66,,,,,,,,WOS:000460316200009,,wos,
17394,2019,,,66,,,,,,,,WOS:000500350500001,,wos,
17395,2019,,,66,,,,,,,,WOS:000460317100043,,wos,
17396,2019,,,66,,,,,,,,WOS:000460323000003,,wos,
17397,2019,,,66,,,,,,,,WOS:000461153700002,,wos,
17398,2017,,,66,,,,,,,,WOS:000413734200004,,wos,
17399,2019,,,66,,,,,,,,WOS:000460323000026,,wos,
17400,2016,,,66,,,,,,,,WOS:000373072800249,,wos,
17401,2018,,,66,,,,,,,,WOS:000453637800004,,wos,
17402,2019,,,66,,,,,,,,WOS:000460343700024,,wos,
17403,2019,,,66,,,,,,,,WOS:000460331900008,,wos,
17404,2019,,,66,,,,,,,,WOS:000460343800028,,wos,
17405,2016,,,66,,,,,,,,WOS:000382247500011,,wos,
17406,2019,,,66,,,,,,,,WOS:000460371800035,,wos,
17407,2019,,,66,,,,,,,,WOS:000467885100004,,wos,
17408,2018,,,66,,,,,,,,WOS:000434933400044,,wos,
17409,2017,,,66,,,,,,,,WOS:000402470300020,,wos,
17410,2018,,,66,,,,,,,,WOS:000432437600008,,wos,
17411,2010,,,66,,,,,,,,WOS:000283122800001,,wos,
17412,2019,,,66,,,,,,,,WOS:000460391500064,,wos,
17413,2019,,,66,,,,,,,,WOS:000460398100009,,wos,
17414,2019,,,66,,,,,,,,WOS:000460402300012,,wos,
17415,2014,,,66,,,,,,,,WOS:000341927500008,,wos,
17416,2019,,,66,,,,,,,,WOS:000460407800011,,wos,
17417,2017,,,66,,,,,,,,WOS:000393720000109,,wos,
17418,2015,,,66,,,,,,,,WOS:000353376800095,,wos,
17419,2018,,,66,,,,,,,,WOS:000434641100020,,wos,
17420,2018,,,66,,,,,,,,WOS:000444317200020,,wos,
17421,2017,,,66,,,,,,,,WOS:000404800500005,,wos,
17422,2019,,,66,,,,,,,,WOS:000460426900051,,wos,
17423,2019,,,66,,,,,,,,WOS:000480353200017,,wos,
17424,2018,,,66,,,,,,,,WOS:000440057000014,,wos,
17425,2019,,,66,,,,,,,,WOS:000460444700002,,wos,
17426,2017,,,66,,,,,,,,WOS:000401980000001,,wos,
17427,2019,,,66,,,,,,,,WOS:000460451700015,,wos,
17428,2019,,,66,,,,,,,,WOS:000460461500001,,wos,
17429,2019,,,66,,,,,,,,WOS:000457505800003,,wos,
17430,2013,,,66,,,,,,,,WOS:000328334500013,,wos,
17431,2019,,,66,,,,,,,,WOS:000460461500013,,wos,
17432,2019,,,66,,,,,,,,WOS:000460461500014,,wos,
17433,2019,,,66,,,,,,,,WOS:000460464100020,,wos,
17434,2019,,,66,,,,,,,,WOS:000460469500005,,wos,
17435,2019,,,66,,,,,,,,WOS:000460474600021,,wos,
17436,2018,,,66,,,,,,,,WOS:000443389100035,,wos,
17437,2018,,,66,,,,,,,,WOS:000454696500003,,wos,
17438,2015,,,66,,,,,,,,WOS:000369705400013,,wos,
17439,2018,,,66,,,,,,,,WOS:000443946800006,,wos,
17440,2019,,,66,,,,,,,,WOS:000460510000008,,wos,
17441,2019,,,66,,,,,,,,WOS:000460545200006,,wos,
17442,2017,,,66,,,,,,,,WOS:000418395600019,,wos,
17443,2019,,,66,,,,,,,,WOS:000460555500013,,wos,
17444,2018,,,66,,,,,,,,WOS:000430787100002,,wos,
17445,2019,,,66,,,,,,,,WOS:000460664100001,,wos,
17446,2017,,,66,,,,,,,,WOS:000410364400041,,wos,
17447,2019,,,66,,,,,,,,WOS:000460618400004,,wos,
17448,2018,,,66,,,,,,,,WOS:000419139400013,,wos,
17449,2019,,,66,,,,,,,,WOS:000460631000003,,wos,
17450,2019,,,66,,,,,,,,WOS:000460638800043,,wos,
17451,2018,,,66,,,,,,,,WOS:000452653100001,,wos,
17452,2020,,,66,,,,,,,,WOS:000506636500008,,wos,
17453,2014,,,66,,,,,,,,WOS:000344398400006,,wos,
17454,2019,,,66,,,,,,,,WOS:000460643100020,,wos,
17455,2019,,,66,,,,,,,,WOS:000460643100018,,wos,
17456,2019,,,66,,,,,,,,WOS:000460643100019,,wos,
17457,2018,,,66,,,,,,,,WOS:000440670200012,,wos,
17458,2016,,,66,,,,,,,,WOS:000384964500004,,wos,
17459,2019,,,66,,,,,,,,WOS:000460660700007,,wos,
17460,2019,,,66,,,,,,,,WOS:000460680200006,,wos,
17461,2019,,,66,,,,,,,,WOS:000460680200021,,wos,
17462,2019,,,66,,,,,,,,WOS:000460683800008,,wos,
17463,2019,,,66,,,,,,,,WOS:000460707700010,,wos,
17464,2020,,,66,,,,,,,,WOS:000511915300002,,wos,
17465,2017,,,66,,,,,,,,WOS:000416499500003,,wos,
17466,2019,,,66,,,,,,,,WOS:000506405200020,,wos,
17467,2019,,,66,,,,,,,,WOS:000460717600010,,wos,
17468,2019,,,66,,,,,,,,WOS:000460747200125,,wos,
17469,2018,,,66,,,,,,,,WOS:000438786600002,,wos,
17470,2018,,,66,,,,,,,,WOS:000439771000001,,wos,
17471,2019,,,66,,,,,,,,WOS:000463279300001,,wos,
17472,2020,,,66,,,,,,,,WOS:000513889000004,,wos,
17473,2018,,,66,,,,,,,,WOS:000426228700013,,wos,
17474,2015,,,66,,,,,,,,WOS:000352248600025,,wos,
17475,2018,,,66,,,,,,,,WOS:000426845500069,,wos,
17476,2018,,,66,,,,,,,,WOS:000449117600006,,wos,
17477,2019,,,66,,,,,,,,WOS:000465487100002,,wos,
17478,2020,,,66,,,,,,,,WOS:000508140700001,,wos,
17479,2019,,,66,,,,,,,,WOS:000460779802446,,wos,
17480,2018,,,66,,,,,,,,WOS:000429350300007,,wos,
17481,2018,,,66,,,,,,,,WOS:000446321300023,,wos,
17482,2019,,,66,,,,,,,,WOS:000460803200034,,wos,
17483,2016,,,66,,,,,,,,WOS:000371013400003,,wos,
17484,2019,,,66,,,,,,,,WOS:000504780600002,,wos,
17485,2019,,,66,,,,,,,,WOS:000460805400074,,wos,
17486,2019,,,66,,,,,,,,WOS:000460805400161,,wos,
17487,2019,,,66,,,,,,,,WOS:000460805900130,,wos,
17488,2019,,,66,,,,,,,,WOS:000460826000001,,wos,
17489,2019,,,66,,,,,,,,WOS:000497650800001,,wos,
17490,2019,,,66,,,,,,,,WOS:000460849800028,,wos,
17491,2018,,,66,,,,,,,,WOS:000423645500004,,wos,
17492,2017,,,66,,,,,,,,WOS:000414394200002,,wos,
17493,2019,,,66,,,,,,,,WOS:000460896000108,,wos,
17494,2019,,,66,,,,,,,,WOS:000460898700007,,wos,
17495,2014,,,66,,,,,,,,WOS:000345196400002,,wos,
17496,2018,,,66,,,,,,,,WOS:000457715500011,,wos,
17497,2012,,,66,,,,,,,,WOS:000309514900011,,wos,
17498,2019,,,66,,,,,,,,WOS:000472207100406,,wos,
17499,2019,,,66,,,,,,,,WOS:000460952700004,,wos,
17500,2018,,,66,,,,,,,,WOS:000460973400002,,wos,
17501,2018,,,66,,,,,,,,WOS:000451336900016,,wos,
17502,2019,,,66,,,,,,,,WOS:000460996500006,,wos,
17503,2017,,,66,,,,,,,,WOS:000409248000010,,wos,
17504,2017,,,66,,,,,,,,WOS:000396894200083,,wos,
17505,2019,,,66,,,,,,,,WOS:000482224900002,,wos,
17506,2019,,,66,,,,,,,,WOS:000461016900001,,wos,
17507,2017,,,66,,,,,,,,WOS:000403826100002,,wos,
17508,2019,,,66,,,,,,,,WOS:000500935400018,,wos,
17509,2020,,,66,,,,,,,,WOS:000480824200001,,wos,
17510,2018,,,66,,,,,,,,WOS:000437452600008,,wos,
17511,2019,,,66,,,,,,,,WOS:000455171700004,,wos,
17512,2019,,,66,,,,,,,,WOS:000461058000095,,wos,
17513,2015,,,66,,,,,,,,WOS:000355939300005,,wos,
17514,2017,,,66,,,,,,,,WOS:000405851800010,,wos,
17515,2018,,,66,,,,,,,,WOS:000446691800014,,wos,
17516,2017,,,66,,,,,,,,WOS:000412131900051,,wos,
17517,2008,,,66,,,,,,,,WOS:000259631900032,,wos,
17518,2019,,,66,,,,,,,,WOS:000461099500001,,wos,
17519,2019,,,66,,,,,,,,WOS:000462586700001,,wos,
17520,2018,,,66,,,,,,,,WOS:000456327800020,,wos,
17521,2018,,,66,,,,,,,,WOS:000434100200120,,wos,
17522,2018,,,66,,,,,,,,WOS:000461126500041,,wos,
17523,2018,,,66,,,,,,,,WOS:000461126500078,,wos,
17524,2018,,,66,,,,,,,,WOS:000461126500129,,wos,
17525,2018,,,66,,,,,,,,WOS:000461126500180,,wos,
17526,2019,,,66,,,,,,,,WOS:000461126600022,,wos,
17527,2019,,,66,,,,,,,,WOS:000461144100003,,wos,
17528,2015,,,66,,,,,,,,WOS:000361722703212,,wos,
17529,2019,,,66,,,,,,,,WOS:000461151300003,,wos,
17530,2019,,,66,,,,,,,,WOS:000461151800021,,wos,
17531,2019,,,66,,,,,,,,WOS:000461155500004,,wos,
17532,2019,,,66,,,,,,,,WOS:000460323000023,,wos,
17533,2017,,,66,,,,,,,,WOS:000390622700006,,wos,
17534,2017,,,66,,,,,,,,WOS:000393859600001,,wos,
17535,2019,,,66,,,,,,,,WOS:000461163500007,,wos,
17536,2019,,,66,,,,,,,,WOS:000461170600001,,wos,
17537,2019,,,66,,,,,,,,WOS:000461202100005,,wos,
17538,2019,,,66,,,,,,,,WOS:000461208800012,,wos,
17539,2020,,,66,,,,,,,,WOS:000523565100013,,wos,
17540,2018,,,66,,,,,,,,WOS:000461258600055,,wos,
17541,2018,,,66,,,,,,,,WOS:000446547100048,,wos,
17542,2019,,,66,,,,,,,,WOS:000461262100021,,wos,
17543,2019,,,66,,,,,,,,WOS:000461264000016,,wos,
17544,2016,,,66,,,,,,,,WOS:000373191000001,,wos,
17545,2014,,,66,,,,,,,,WOS:000382008600008,,wos,
17546,2019,,,66,,,,,,,,WOS:000461312100027,,wos,
17547,2019,,,66,,,,,,,,WOS:000463069900084,,wos,
17548,2019,,,66,,,,,,,,WOS:000468882300001,,wos,
17549,2019,,,66,,,,,,,,WOS:000462612400007,,wos,
17550,2016,,,66,,,,,,,,WOS:000375566400003,,wos,
17551,2019,,,66,,,,,,,,WOS:000461374500004,,wos,
17552,2019,,,66,,,,,,,,WOS:000461377100001,,wos,
17553,2018,,,66,,,,,,,,WOS:000461386602565,,wos,
17554,2019,,,66,,,,,,,,WOS:000464381000090,,wos,
17555,2017,,,66,,,,,,,,WOS:000412130500067,,wos,
17556,2018,,,66,,,,,,,,WOS:000461386603198,,wos,
17557,2015,,,66,,,,,,,,WOS:000366898800004,,wos,
17558,2019,,,66,,,,,,,,WOS:000461392700014,,wos,
17559,2019,,,66,,,,,,,,WOS:000461396800032,,wos,
17560,2019,,,66,,,,,,,,WOS:000475894000021,,wos,
17561,2019,,,66,,,,,,,,WOS:000461404600011,,wos,
17562,2019,,,66,,,,,,,,WOS:000461404700007,,wos,
17563,2019,,,66,,,,,,,,WOS:000461411200019,,wos,
17564,2019,,,66,,,,,,,,WOS:000461405900001,,wos,
17565,2018,,,66,,,,,,,,WOS:000432126800003,,wos,
17566,2019,,,66,,,,,,,,WOS:000461416700006,,wos,
17567,2019,,,66,,,,,,,,WOS:000461418200048,,wos,
17568,2019,,,66,,,,,,,,WOS:000461423200006,,wos,
17569,2019,,,66,,,,,,,,WOS:000461423500048,,wos,
17570,2016,,,66,,,,,,,,WOS:000393817800006,,wos,
17571,2019,,,66,,,,,,,,WOS:000461439600001,,wos,
17572,2019,,,66,,,,,,,,WOS:000461453600048,,wos,
17573,2019,,,66,,,,,,,,WOS:000490545400001,,wos,
17574,2018,,,66,,,,,,,,WOS:000438800100001,,wos,
17575,2018,,,66,,,,,,,,WOS:000454696500005,,wos,
17576,2019,,,66,,,,,,,,WOS:000461465900005,,wos,
17577,2018,,,66,,,,,,,,WOS:000449577000028,,wos,
17578,2017,,,66,,,,,,,,WOS:000391254200054,,wos,
17579,2018,,,66,,,,,,,,WOS:000451763800005,,wos,
17580,2015,,,66,,,,,,,,WOS:000359265800011,,wos,
17581,2019,,,66,,,,,,,,WOS:000461533400008,,wos,
17582,2020,,,66,,,,,,,,WOS:000523308200002,,wos,
17583,2019,,,66,,,,,,,,WOS:000466920000005,,wos,
17584,2018,,,66,,,,,,,,WOS:000436839100001,,wos,
17585,2019,,,66,,,,,,,,WOS:000464419100028,,wos,
17586,2013,,,66,,,,,,,,WOS:000330596300001,,wos,
17587,2019,,,66,,,,,,,,WOS:000461591200001,,wos,
17588,2019,,,66,,,,,,,,WOS:000461608500003,,wos,
17589,2018,,,66,,,,,,,,WOS:000425628700001,,wos,
17590,2019,,,66,,,,,,,,WOS:000461631100001,,wos,
17591,2018,,,66,,,,,,,,WOS:000450955800037,,wos,
17592,2019,,,66,,,,,,,,WOS:000461665100005,,wos,
17593,2016,,,66,,,,,,,,WOS:000414795700001,,wos,
17594,2019,,,66,,,,,,,,WOS:000461672200002,,wos,
17595,2018,,,66,,,,,,,,WOS:000436124500002,,wos,
17596,2019,,,66,,,,,,,,WOS:000461726000008,,wos,
17597,2017,,,66,,,,,,,,WOS:000414584000015,,wos,
17598,2019,,,66,,,,,,,,WOS:000461743700001,,wos,
17599,2019,,,66,,,,,,,,WOS:000499831900004,,wos,
17600,2015,,,66,,,,,,,,WOS:000349198800024,,wos,
17601,2019,,,66,,,,,,,,WOS:000461762600019,,wos,
17602,2019,,,66,,,,,,,,WOS:000461762600056,,wos,
17603,2019,,,66,,,,,,,,WOS:000461770500039,,wos,
17604,2019,,,66,,,,,,,,WOS:000461778000002,,wos,
17605,2017,,,66,,,,,,,,WOS:000393540900010,,wos,
17606,2015,,,66,,,,,,,,WOS:000461835500024,,wos,
17607,2019,,,66,,,,,,,,WOS:000461840200007,,wos,
17608,2019,,,66,,,,,,,,WOS:000461840300004,,wos,
17609,2019,,,66,,,,,,,,WOS:000461844100002,,wos,
17610,2017,,,66,,,,,,,,WOS:000392497700008,,wos,
17611,2019,,,66,,,,,,,,WOS:000461844300003,,wos,
17612,2019,,,66,,,,,,,,WOS:000461844300007,,wos,
17613,2017,,,66,,,,,,,,WOS:000409918903159,,wos,
17614,2019,,,66,,,,,,,,WOS:000461853900004,,wos,
17615,2018,,,66,,,,,,,,WOS:000441201300011,,wos,
17616,2017,,,66,,,,,,,,WOS:000399265400204,,wos,
17617,2019,,,66,,,,,,,,WOS:000461859900003,,wos,
17618,2018,,,66,,,,,,,,WOS:000438933300001,,wos,
17619,2019,,,66,,,,,,,,WOS:000461859900009,,wos,
17620,2019,,,66,,,,,,,,WOS:000461866700002,,wos,
17621,2019,,,66,,,,,,,,WOS:000461890100002,,wos,
17622,2018,,,66,,,,,,,,WOS:000411829600044,,wos,
17623,2019,,,66,,,,,,,,WOS:000461885300004,,wos,
17624,2018,,,66,,,,,,,,WOS:000431771400007,,wos,
17625,2019,,,66,,,,,,,,WOS:000456222200008,,wos,
17626,2019,,,66,,,,,,,,WOS:000461898600014,,wos,
17627,2019,,,66,,,,,,,,WOS:000461900000006,,wos,
17628,2017,,,66,,,,,,,,WOS:000412676500007,,wos,
17629,2017,,,66,,,,,,,,WOS:000404113900095,,wos,
17630,2018,,,66,,,,,,,,WOS:000468818901458,,wos,
17631,2019,,,66,,,,,,,,WOS:000461905500002,,wos,
17632,2018,,,66,,,,,,,,WOS:000451007300001,,wos,
17633,2019,,,66,,,,,,,,WOS:000461930400001,,wos,
17634,2019,,,66,,,,,,,,WOS:000461945400004,,wos,
17635,2019,,,66,,,,,,,,WOS:000461947100012,,wos,
17636,2019,,,66,,,,,,,,WOS:000461952900001,,wos,
17637,2018,,,66,,,,,,,,WOS:000435630400018,,wos,
17638,2019,,,66,,,,,,,,WOS:000461999200018,,wos,
17639,2019,,,66,,,,,,,,WOS:000461999200022,,wos,
17640,2019,,,66,,,,,,,,WOS:000461999900017,,wos,
17641,2019,,,66,,,,,,,,WOS:000462008700008,,wos,
17642,2018,,,66,,,,,,,,WOS:000462044200236,,wos,
17643,2019,,,66,,,,,,,,WOS:000496470500007,,wos,
17644,2019,,,66,,,,,,,,WOS:000462056300002,,wos,
17645,2019,,,66,,,,,,,,WOS:000509756000143,,wos,
17646,2018,,,66,,,,,,,,WOS:000455341100001,,wos,
17647,2016,,,66,,,,,,,,WOS:000381619900004,,wos,
17648,2019,,,66,,,,,,,,WOS:000474725700022,,wos,
17649,2019,,,66,,,,,,,,WOS:000462098100016,,wos,
17650,2019,,,66,,,,,,,,WOS:000462102200004,,wos,
17651,2015,,,66,,,,,,,,WOS:000364786000028,,wos,
17652,2016,,,66,,,,,,,,WOS:000368910000001,,wos,
17653,2018,,,66,,,,,,,,WOS:000425857900001,,wos,
17654,2019,,,66,,,,,,,,WOS:000462157900001,,wos,
17655,2019,,,66,,,,,,,,WOS:000462156400104,,wos,
17656,2014,,,66,,,,,,,,WOS:000382008600019,,wos,
17657,2019,,,66,,,,,,,,WOS:000462164400006,,wos,
17658,2019,,,66,,,,,,,,WOS:000484419200005,,wos,
17659,2019,,,66,,,,,,,,WOS:000462167500002,,wos,
17660,2016,,,66,,,,,,,,WOS:000375328100001,,wos,
17661,2019,,,66,,,,,,,,WOS:000462213100001,,wos,
17662,2019,,,66,,,,,,,,WOS:000462224600001,,wos,
17663,2018,,,66,,,,,,,,WOS:000438980700004,,wos,
17664,2018,,,66,,,,,,,,WOS:000445433600035,,wos,
17665,2019,,,66,,,,,,,,WOS:000462250800006,,wos,
17666,2019,,,66,,,,,,,,WOS:000462254200003,,wos,
17667,2019,,,66,,,,,,,,WOS:000462260000005,,wos,
17668,2018,,,66,,,,,,,,WOS:000437875500019,,wos,
17669,2019,,,66,,,,,,,,WOS:000462260300021,,wos,
17670,2019,,,66,,,,,,,,WOS:000462263500001,,wos,
17671,2016,,,66,,,,,,,,WOS:000370340200001,,wos,
17672,2019,,,66,,,,,,,,WOS:000462314300001,,wos,
17673,2019,,,66,,,,,,,,WOS:000462339000013,,wos,
17674,2019,,,66,,,,,,,,WOS:000506409400024,,wos,
17675,2020,,,66,,,,,,,,WOS:000508975300030,,wos,
17676,2019,,,66,,,,,,,,WOS:000483732900005,,wos,
17677,2018,,,66,,,,,,,,WOS:000441736700010,,wos,
17678,2019,,,66,,,,,,,,WOS:000476804200067,,wos,
17679,2019,,,66,,,,,,,,WOS:000462360300003,,wos,
17680,2019,,,66,,,,,,,,WOS:000462382800080,,wos,
17681,2019,,,66,,,,,,,,WOS:000484202600019,,wos,
17682,2019,,,66,,,,,,,,WOS:000462409100036,,wos,
17683,2019,,,66,,,,,,,,WOS:000462412500237,,wos,
17684,2019,,,66,,,,,,,,WOS:000462412500187,,wos,
17685,2019,,,66,,,,,,,,WOS:000462412500334,,wos,
17686,2019,,,66,,,,,,,,WOS:000462412900002,,wos,
17687,2019,,,66,,,,,,,,WOS:000462413900002,,wos,
17688,2019,,,66,,,,,,,,WOS:000462414600005,,wos,
17689,2018,,,66,,,,,,,,WOS:000426577100007,,wos,
17690,2018,,,66,,,,,,,,WOS:000446085400001,,wos,
17691,2019,,,66,,,,,,,,WOS:000462445700031,,wos,
17692,2019,,,66,,,,,,,,WOS:000480434200004,,wos,
17693,2019,,,66,,,,,,,,WOS:000462107900013,,wos,
17694,2019,,,66,,,,,,,,WOS:000455496500001,,wos,
17695,2019,,,66,,,,,,,,WOS:000485336900003,,wos,
17696,2019,,,66,,,,,,,,WOS:000463120800007,,wos,
17697,2019,,,66,,,,,,,,WOS:000486910200004,,wos,
17698,2018,,,66,,,,,,,,WOS:000438976300006,,wos,
17699,2019,,,66,,,,,,,,WOS:000462496800021,,wos,
17700,2015,,,66,,,,,,,,WOS:000355757100008,,wos,
17701,2018,,,66,,,,,,,,WOS:000447579500035,,wos,
17702,2019,,,66,,,,,,,,WOS:000462504400152,,wos,
17703,2019,,,66,,,,,,,,WOS:000496473200620,,wos,
17704,2016,,,66,,,,,,,,WOS:000380416000015,,wos,
17705,2019,,,66,,,,,,,,WOS:000462542300246,,wos,
17706,2019,,,66,,,,,,,,WOS:000462544800001,,wos,
17707,2013,,,66,,,,,,,,WOS:000323176900010,,wos,
17708,2019,,,66,,,,,,,,WOS:000462551200004,,wos,
17709,2019,,,66,,,,,,,,WOS:000462551200002,,wos,
17710,2019,,,66,,,,,,,,WOS:000468080300003,,wos,
17711,2018,,,66,,,,,,,,WOS:000429094200004,,wos,
17712,2018,,,66,,,,,,,,WOS:000450176000002,,wos,
17713,2018,,,66,,,,,,,,WOS:000461126500054,,wos,
17714,2019,,,66,,,,,,,,WOS:000462586700006,,wos,
17715,2019,,,66,,,,,,,,WOS:000462587400011,,wos,
17716,2019,,,66,,,,,,,,WOS:000462586700043,,wos,
17717,2019,,,66,,,,,,,,WOS:000496992000006,,wos,
17718,2019,,,66,,,,,,,,WOS:000502957200009,,wos,
17719,2019,,,66,,,,,,,,WOS:000462587400118,,wos,
17720,2019,,,66,,,,,,,,WOS:000462590500048,,wos,
17721,2016,,,66,,,,,,,,WOS:000377187300001,,wos,
17722,2020,,,66,,,,,,,,WOS:000494306200001,,wos,
17723,2018,,,66,,,,,,,,WOS:000435945000004,,wos,
17724,2017,,,66,,,,,,,,WOS:000413722800001,,wos,
17725,2015,,,66,,,,,,,,WOS:000351638000003,,wos,
17726,2015,,,66,,,,,,,,WOS:000370972600119,,wos,
17727,2019,,,66,,,,,,,,WOS:000462632100005,,wos,
17728,2019,,,66,,,,,,,,WOS:000462636200002,,wos,
17729,2019,,,66,,,,,,,,WOS:000462654300025,,wos,
17730,2009,,,66,,,,,,,,WOS:000272330400001,,wos,
17731,2019,,,66,,,,,,,,WOS:000466430000023,,wos,
17732,2018,,,66,,,,,,,,WOS:000431264800010,,wos,
17733,2019,,,66,,,,,,,,WOS:000462696500018,,wos,
17734,2019,,,66,,,,,,,,WOS:000471284200040,,wos,
17735,2019,,,66,,,,,,,,WOS:000462703700005,,wos,
17736,2018,,,66,,,,,,,,WOS:000462706100007,,wos,
17737,2018,,,66,,,,,,,,WOS:000453773603337,,wos,
17738,2019,,,66,,,,,,,,WOS:000482212200017,,wos,
17739,2019,,,66,,,,,,,,WOS:000462707600012,,wos,
17740,2019,,,66,,,,,,,,WOS:000462714100008,,wos,
17741,2019,,,66,,,,,,,,WOS:000504330500012,,wos,
17742,2018,,,66,,,,,,,,WOS:000454705800005,,wos,
17743,2019,,,66,,,,,,,,WOS:000456633300017,,wos,
17744,2017,,,66,,,,,,,,WOS:000414723500016,,wos,
17745,2015,,,66,,,,,,,,WOS:000354314500032,,wos,
17746,2019,,,66,,,,,,,,WOS:000462820300001,,wos,
17747,2018,,,66,,,,,,,,WOS:000462825101044,,wos,
17748,2017,,,66,,,,,,,,WOS:000410261600005,,wos,
17749,2018,,,66,,,,,,,,WOS:000462825104263,,wos,
17750,2018,,,66,,,,,,,,WOS:000462825103464,,wos,
17751,2018,,,66,,,,,,,,WOS:000505772703314,,wos,
17752,2016,,,66,,,,,,,,WOS:000394452302090,,wos,
17753,2019,,,66,,,,,,,,WOS:000462852400001,,wos,
17754,2015,,,66,,,,,,,,WOS:000350303300010,,wos,
17755,2018,,,66,,,,,,,,WOS:000431112600005,,wos,
17756,2019,,,66,,,,,,,,WOS:000462858600014,,wos,
17757,2014,,,66,,,,,,,,WOS:000347720000022,,wos,
17758,2019,,,66,,,,,,,,WOS:000462859500003,,wos,
17759,2016,,,66,,,,,,,,WOS:000377217300013,,wos,
17760,2020,,,66,,,,,,,,WOS:000521339000006,,wos,
17761,2019,,,66,,,,,,,,WOS:000462861400007,,wos,
17762,2019,,,66,,,,,,,,WOS:000462861400010,,wos,
17763,2019,,,66,,,,,,,,WOS:000462861400011,,wos,
17764,2019,,,66,,,,,,,,WOS:000462864300004,,wos,
17765,2019,,,66,,,,,,,,WOS:000462878700014,,wos,
17766,2019,,,66,,,,,,,,WOS:000462864300010,,wos,
17767,2018,,,66,,,,,,,,WOS:000443584700026,,wos,
17768,2018,,,66,,,,,,,,WOS:000445312700004,,wos,
17769,2016,,,66,,,,,,,,WOS:000369847800010,,wos,
17770,2019,,,66,,,,,,,,WOS:000462888500075,,wos,
17771,2018,,,66,,,,,,,,WOS:000438049700004,,wos,
17772,2016,,,66,,,,,,,,WOS:000443444900001,,wos,
17773,2012,,,66,,,,,,,,WOS:000306532500038,,wos,
17774,2019,,,66,,,,,,,,WOS:000462901800004,,wos,
17775,2019,,,66,,,,,,,,WOS:000499954000002,,wos,
17776,2019,,,66,,,,,,,,WOS:000467213600004,,wos,
17777,2018,,,66,,,,,,,,WOS:000439761800003,,wos,
17778,2019,,,66,,,,,,,,WOS:000462916400017,,wos,
17779,2019,,,66,,,,,,,,WOS:000459694400061,,wos,
17780,2018,,,66,,,,,,,,WOS:000441293400021,,wos,
17781,2018,,,66,,,,,,,,WOS:000449435800001,,wos,
17782,2013,,,66,,,,,,,,WOS:000314874400050,,wos,
17783,2019,,,66,,,,,,,,WOS:000462917100009,,wos,
17784,2009,,,66,,,,,,,,WOS:000269381700004,,wos,
17785,2019,,,66,,,,,,,,WOS:000462952800028,,wos,
17786,2019,,,66,,,,,,,,WOS:000486618800007,,wos,
17787,2019,,,66,,,,,,,,WOS:000462969500012,,wos,
17788,2019,,,66,,,,,,,,WOS:000462985600008,,wos,
17789,2019,,,66,,,,,,,,WOS:000462993700024,,wos,
17790,2018,,,66,,,,,,,,WOS:000438960800006,,wos,
17791,2020,,,66,,,,,,,,WOS:000518872600007,,wos,
17792,2019,,,66,,,,,,,,WOS:000479270800012,,wos,
17793,2019,,,66,,,,,,,,WOS:000462994900037,,wos,
17794,2019,,,66,,,,,,,,WOS:000462996700032,,wos,
17795,2020,,,66,,,,,,,,WOS:000522733200016,,wos,
17796,2019,,,66,,,,,,,,WOS:000462996800008,,wos,
17797,2019,,,66,,,,,,,,WOS:000478034300001,,wos,
17798,2017,,,66,,,,,,,,WOS:000415023200041,,wos,
17799,2019,,,66,,,,,,,,WOS:000463006000005,,wos,
17800,2019,,,66,,,,,,,,WOS:000463006000011,,wos,
17801,2019,,,66,,,,,,,,WOS:000463006000024,,wos,
17802,2019,,,66,,,,,,,,WOS:000463006000026,,wos,
17803,2019,,,66,,,,,,,,WOS:000463006000032,,wos,
