event_id,event_year,event_month,event_day,account_id,sampled,event_text,type,subtype,actors,places,keywords,wos_keys,bib_keys,extracted_from,comment
2510,2014,,,60,,,publication,,,,,000346448900004,lin:2014a,highly cited from field corpus,
2511,2013,,,60,,,publication,,,,,000321950700019,gilbert:2013,highly cited from field corpus,
2512,2012,,,60,,,publication,,,,,000300481100006,zhang:2012b,highly cited from field corpus,
2513,2018,,,60,,,publication,,,,,000419550700113,casper:2018,highly cited from field corpus,
2514,2014,,,60,,,publication,,,,,000329163500012,sung:2014,highly cited from field corpus,
2515,2015,,,60,,,publication,,,,,000358396100032,nihongaki:2015a,highly cited from field corpus,
2516,2009,,,60,,,publication,,,,,000266218100008,horvath:2009,highly cited from field corpus,
2517,2014,,,60,,,publication,,,,,000337871200008,dean:2014,highly cited from field corpus,
2518,2015,,,60,,,publication,,,,,000350362000018,matano:2015,highly cited from field corpus,
2519,2013,,,60,,,publication,,,,,000323474900003,ebina:2013,highly cited from field corpus,
2520,2018,,,60,,,publication,,,,,000458690600007,kosicki:2018,highly cited from field corpus,
2521,2014,,,60,,,publication,,,,,000332819800027,fu:2014a,highly cited from field corpus,
2522,2010,,,60,,,publication,,,,,000280903800001,stern:2010,highly cited from field corpus,
2523,2014,,,60,,,publication,,,,,000347916900003,brinkman:2014,highly cited from field corpus,
2524,2005,,,60,,,publication,,,,,000231459000006,bolotin:2005,highly cited from field corpus,
2525,2015,,,60,,,publication,,,,,000361846500030,wang:2015e,highly cited from field corpus,
2526,2015,,,60,,,publication,,,,,000348775000036,konermann:2015,highly cited from field corpus,
2527,2013,,,60,,,publication,,,,,000324649000014,samson:2013,highly cited from field corpus,
2528,2002,,,60,,,publication,,,,,000173551200009,makarova:2002,highly cited from field corpus,
2529,2015,,,60,,,publication,,,,,000352079500016,baltimore:2015,highly cited from field corpus,
2530,2015,,,60,,,publication,,,,,000349198800015,zetsche:2015b,highly cited from field corpus,
2531,2013,,,60,,,publication,,,,,000322911000012,nekrasov:2013,highly cited from field corpus,
2532,2015,,,60,,,publication,,,,,000356869100043,jiang:2015b,highly cited from field corpus,
2533,2017,,,60,,,publication,,,,,000393737500042,burstein:2017,highly cited from field corpus,
2534,2015,,,60,,,publication,,,,,000368288700016,wit:2015,highly cited from field corpus,
2535,2009,,,60,,,publication,,,,,000271721400012,comas:2009,highly cited from field corpus,
2536,2015,,,60,,,publication,,,,,000359386900034,rossi:2015,highly cited from field corpus,
2537,2013,,,60,,,publication,,,,,000322911000010,shan:2013,highly cited from field corpus,
2538,2014,,,60,,,publication,,,,,000336126000038,zhou:2014a,highly cited from field corpus,
2539,2013,,,60,,,publication,,,,,000316941500007,chang:2013,highly cited from field corpus,
2540,2014,,,60,,,publication,,,,,000329162000053,shalem:2014,highly cited from field corpus,
2541,2015,,,60,,,publication,,,,,000362699600031,moreno-mateos:2015,highly cited from field corpus,
2542,2016,,,60,,,publication,,,,,000378950700021,savidis:2016,highly cited from field corpus,
2543,2018,,,60,,,publication,,,,,000434113900019,chen:2018a,highly cited from field corpus,
2544,2010,,,60,,,publication,,,,,000284718000012,palmer:2010,highly cited from field corpus,
2545,2013,,,60,,,publication,,,,,000322911000009,li:2013a,highly cited from field corpus,
2546,2014,,,60,,,publication,,,,,000338427600010,oost:2014,highly cited from field corpus,
2547,2014,,,60,,,publication,,,,,000346156800029,doench:2014,highly cited from field corpus,
2548,2017,,,60,,,publication,,,,,000408703100028,patel:2017,highly cited from field corpus,
2549,2015,,,60,,,publication,,,,,000353376800095,stemmer:2015,highly cited from field corpus,
2550,2017,,,60,,,publication,,,,,000394570600006,shi:2017,highly cited from field corpus,
2551,2016,,,60,,,publication,,,,,000366920600007,dominguez:2016,highly cited from field corpus,
2552,2015,,,60,,,publication,,,,,000365401000008,li:2015d,highly cited from field corpus,
2553,2016,,,60,,,publication,,,,,000387837800001,svitashev:2016,highly cited from field corpus,
2554,2016,,,60,,,publication,,,,,000383794500013,chavez:2016,highly cited from field corpus,
2555,2015,,,60,,,publication,,,,,000360990900027,hendel:2015,highly cited from field corpus,
2556,2014,,,60,,,publication,,,,,000345776200010,zhou:2014a,highly cited from field corpus,
2557,2015,,,60,,,publication,,,,,000350202400008,ousterout:2015,highly cited from field corpus,
2558,2014,,,60,,,publication,,,,,000329163500013,cho:2014,highly cited from field corpus,
2559,2013,,,60,,,publication,,,,,000320030000018,dugar:2013,highly cited from field corpus,
2560,2014,,,60,,,publication,,,,,000340558300012,canver:2014,highly cited from field corpus,
2561,2012,,,60,,,publication,,,,,000311568300014,westra:2012a,highly cited from field corpus,
2562,2016,,,60,,,publication,,,,,000379320300003,haeussler:2016,highly cited from field corpus,
2563,2014,,,60,,,publication,,,,,000338705900033,wu:2014,highly cited from field corpus,
